reference_id,source_sheet,disease_name,microbe_name_raw,microbe_name_cn,microbe_key,genus_hint,taxon_level,abundance_change_raw,abundance_shift,microbe_role_raw,microbe_role_in_disease,disease_effect_on_microbe,desired_step1_effect,relation_confidence,mechanism_note,source_database,source_url,source_pmid_list,source_project_list,dominant_evidence_count,conflicting_evidence_count,dominant_pmid_count,conflicting_project_count,condition_comparator_list,node_label_list,condition1_id_list,condition2_id_list,source_branch_list
GMD_00046,gutm_disorder_human_phenotype,便秘（Constipation）,Weissella,,weissella,Weissella,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29340896; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29340896,,1,0,1,0,Health,Constipation/Health,D003248,D006262,literature_human_phenotype
GMD_00047,gutm_disorder_human_phenotype,克罗恩病（CD）,Abiotrophia,,abiotrophia,Abiotrophia,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=29632427; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,29632427,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00048,gutm_disorder_human_phenotype,克罗恩病（CD）,Abyssicoccus albus,,abyssicoccusalbus,Abyssicoccus,species,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=20848492; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,20848492,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00049,gutm_disorder_human_phenotype,克罗恩病（CD）,Acidaminococcaceae,,acidaminococcaceae,Acidaminococcaceae,family,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00050,gutm_disorder_human_phenotype,克罗恩病（CD）,Acidaminococcales,,acidaminococcales,Acidaminococcales,order,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00051,gutm_disorder_human_phenotype,克罗恩病（CD）,Acidaminococcus,,acidaminococcus,Acidaminococcus,genus,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00052,gutm_disorder_human_phenotype,克罗恩病（CD）,Acidaminococcus intestini,,acidaminococcusintestini,Acidaminococcus,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00053,gutm_disorder_human_phenotype,克罗恩病（CD）,Actinomyces,,actinomyces,Actinomyces,genus,increase; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=26789999; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00054,gutm_disorder_human_phenotype,克罗恩病（CD）,Agathobaculum,,agathobaculum,Agathobaculum,genus,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00055,gutm_disorder_human_phenotype,克罗恩病（CD）,Agathobaculum butyriciproducens,,agathobaculumbutyriciproducens,Agathobaculum,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00056,gutm_disorder_human_phenotype,克罗恩病（CD）,Agathobaculum desmolans,,agathobaculumdesmolans,Agathobaculum,species,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=26789999; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00057,gutm_disorder_human_phenotype,克罗恩病（CD）,Akkermansia,,akkermansia,Akkermansia,genus,decrease; dominant_evidence=3; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,"gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=28222161,29335008; dominant_projects=PRJNA398089; comparators=Health; Health(16S); Unaffected blood relatives of children with Crohn’s disease; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none",gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28222161;29335008,PRJNA398089,3,0,2,0,Health;Health(16S);Unaffected blood relatives of children with Crohn’s disease,Crohn Disease(16S)/Health(16S);Crohn Disease/Health;First-degree relatives of children with Crohn’s disease/Unaffected blood relatives of children with Crohn’s disease,*;D003424,*;D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00058,gutm_disorder_human_phenotype,克罗恩病（CD）,Akkermansia muciniphila,,akkermansiamuciniphila,Akkermansia,species,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=20648002; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,20648002,PRJNA398089,2,0,1,0,Health,Crohn Disease/Health;Crohn Disease;Inflammation/Health,D003424;D003424;D007249,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00059,gutm_disorder_human_phenotype,克罗恩病（CD）,Akkermansiaceae,,akkermansiaceae,Akkermansiaceae,family,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00060,gutm_disorder_human_phenotype,克罗恩病（CD）,Alistipes finegoldii,,alistipesfinegoldii,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00061,gutm_disorder_human_phenotype,克罗恩病（CD）,Alistipes inops,,alistipesinops,Alistipes,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00062,gutm_disorder_human_phenotype,克罗恩病（CD）,Alistipes putredinis,,alistipesputredinis,Alistipes,species,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=26789999; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,PRJNA398089,2,0,1,0,Health,Crohn Disease/Health,D003424,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00063,gutm_disorder_human_phenotype,克罗恩病（CD）,Alistipes shahii,,alistipesshahii,Alistipes,species,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=26789999; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,PRJNA398089,2,0,1,0,Health,Crohn Disease/Health,D003424,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00064,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerococcus,,anaerococcus,Anaerococcus,genus,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=28039159; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28039159,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00065,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerostipes,,anaerostipes,Anaerostipes,genus,increase; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=28222161; dominant_projects=PRJNA398089; comparators=Health; Unaffected blood relatives of children with Crohn’s disease; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,28222161,PRJNA398089,2,0,1,0,Health;Unaffected blood relatives of children with Crohn’s disease,Crohn Disease/Health;First-degree relatives of children with Crohn’s disease/Unaffected blood relatives of children with Crohn’s disease,*;D003424,*;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00066,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerostipes hadrus,,anaerostipeshadrus,Anaerostipes,species,increase; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,increase,disease_enriched,risk,increase,inhibit,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
GMD_00067,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerotignum lactatifermentans,,anaerotignumlactatifermentans,Anaerotignum,species,decrease; dominant_evidence=1; dominant_projects=0; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,low,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; dominant_pmids=26789999; dominant_projects=none; comparators=Health; sequencing=16s rRNA gene sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,,1,0,1,0,Health,Crohn Disease/Health,D003424,D006262,literature_human_phenotype
GMD_00068,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerotruncus,,anaerotruncus,Anaerotruncus,genus,decrease; dominant_evidence=2; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=literature_human_phenotype; raw_human_phenotype; dominant_pmids=26789999; dominant_projects=PRJNA398089; comparators=Health; sequencing=16s rRNA gene sequencing; Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,26789999,PRJNA398089,2,0,1,0,Health,Crohn Disease/Health,D003424,D006262;D009765,literature_human_phenotype;raw_human_phenotype
GMD_00069,gutm_disorder_human_phenotype,克罗恩病（CD）,Anaerotruncus sp. CAG:528,,anaerotruncusspcag528,Anaerotruncus,species,decrease; dominant_evidence=1; dominant_projects=1; conflicting_evidence=0,decrease,control_enriched,protective,decrease,promote,medium,gutMDisorder human phenotype aggregate; branches=raw_human_phenotype; dominant_pmids=none; dominant_projects=PRJNA398089; comparators=Health; sequencing=Whole metagenomic sequencing; conflicting_evidence=none,gutMDisorder v2.0,https://bio-computing.hrbmu.edu.cn/gutMDisorder/browse.dhtml,,PRJNA398089,1,0,0,0,Health,Crohn Disease/Health,D003424,D009765,raw_human_phenotype
