nt_code,microbe_label,species_label,species_name,species,strain,genus,family,phylum,enzyme_id,enzyme_name,presence_call,evidence_scope,evidence_source,source_database,literature_citation,pmid,doi,genome_accession,strain_match_level,evidence_note,curation_status,matched_taxon_uri,matched_taxon_name,matched_query_name,annotation_match_modes,uniprot_accessions,uniprot_protein_names,ec_numbers,n_matching_proteins,n_reviewed_proteins
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,ec_prefix,A0AAQ2U8K2;C7GB14;C7GBN8;C7GEY6;D4KU32,Linear primary-alkylsulfatase,3.1.6.-;3.1.6.21,5,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 32 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,ec_prefix;name_keyword,A0AAQ2U8E1;A0AAQ2UB03;A0AAQ2UF83;A0AAQ2UFM3;A0AAQ2Z7U6;C7G6F8;C7G7E8;C7G7L7;C7G8C8;C7G8N6;C7G8T8;C7G9C7;C7G9Q3;C7GAN7;C7GAV2;C7GBT5;C7GD23;C7GD36;C7GEB9;C7GF27;C7GHZ4;D4KU53;D4KUL4;D4KW89;D4KYY0;D4KZM5;D4L1H9;D4L2T5;D4L345,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Pectinesterase;Peptidyl-tRNA hydrolase;Phosphoesterase;Protein-glutamate methylesterase/protein-glutamine glutaminase,3.1.1.-;3.1.1.11;3.1.1.23;3.1.1.29;3.1.1.31;3.1.1.5;3.1.1.61;3.1.1.72;3.1.1.96;3.1.4.-;3.5.1.44,32,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 47 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,ec_prefix,A0AAQ2U8M6;A0AAQ2UA09;A0AAQ2UAE4;A0AAQ2UC43;A0AAQ2UEN3;A0AAQ2UFJ1;A0AAQ2UFT9;A0AAQ2Z8C7;A0AAQ2Z8E9;C7G5U6;C7G6V7;C7G7F0;C7G7Q4;C7G851;C7G986;C7G993;C7G9H6;C7GAD3;C7GAK0;C7GBG5;C7GBJ1;C7GBJ8;C7GBK4;C7GBQ5;C7GBT1;C7GBT5;C7GEM1;C7GEN3;C7GEQ3;C7GG42;C7GGL1;C7GGN3;D4KVC3;D4KW89;D4KW93;D4KWJ2;D4KYQ7;D4KYR1;D4KYX8;D4KZF0;D4L027;D4L1N0;D4L243;D4L3E6;D4L3G1;D4L3U3,Imidazole glycerol phosphate synthase subunit HisH;N-acetylmuramoyl-L-alanine amidase;Peptide deformylase;Probable chemoreceptor glutamine deamidase CheD;Protein-glutamate methylesterase/protein-glutamine glutaminase;Pyridoxal 5'-phosphate synthase subunit PdxT;asparaginase;choloylglycine hydrolase,3.5.1.-;3.5.1.1;3.5.1.110;3.5.1.2;3.5.1.24;3.5.1.25;3.5.1.28;3.5.1.29;3.5.1.42;3.5.1.44;3.5.1.46;3.5.1.53;3.5.1.54;3.5.1.77;3.5.1.88,47,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ007,beta_glucosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 27 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,exact_ec,A0AAQ2Z615;A0AAQ2Z6L0;A0AAQ2Z800;C7G6F6;C7GA68;C7GBP2;C7GCP6;C7GCP7;C7GDV3;C7GDV7;C7GHY5;C7GI56;D4KUT5;D4KUV1;D4KVN7;D4KVP2;D4KVP3;D4KWF7;D4KYD8;D4KYL7;D4KZY9;D4L2K6;D4L2L2;D4L2L5;D4L3V5;D4L3V6;D4L3Y2,Beta-glucosidase;Phosphohexomutase;beta-glucosidase,3.2.1.21,27,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ008,alpha_rhamnosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 7 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,exact_ec,A0AAQ2Z7V7;C7G6Y6;C7GHY9;D4KVP1;D4KZB9;D4L2K8;D4L2K9,alpha-L-rhamnosidase,3.2.1.40,7,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 24 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,exact_ec,A0AAQ2UAK0;A0AAQ2UDS0;A0AAQ2UE37;A0AAQ2UEV6;A0AAQ2Z6N3;A0AAQ2Z9G3;C7G6Z5;C7GCG6;C7GE32;C7GE51;C7GF69;C7GF70;C7GFL2;C7GHS0;C7GHS1;D4KW17;D4KWH8;D4KX24;D4KZC7;D4L0D9;D4L0F8;D4L0T7;D4L0T8;D4L3I6,Beta-galactosidase;beta-galactosidase,3.2.1.23,24,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ010,bile_salt_hydrolase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 5 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,exact_ec,A0AAQ2Z8C7;A0AAQ2Z8E9;C7GBJ1;D4KYR1;D4L243,choloylglycine hydrolase,3.5.1.24,5,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,name_keyword,C7G9A6;D4L1G1,NAD-dependent protein deacetylase,2.3.1.286,2,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 66 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,ec_prefix;name_keyword,A0AAQ2UBA8;A0AAQ2UBJ4;A0AAQ2UC54;A0AAQ2UCF3;A0AAQ2UDT4;A0AAQ2UEA3;A0AAQ2UFX3;A0AAQ2Z5X3;C7G5W8;C7G5Y0;C7G7E9;C7G7S8;C7G7T5;C7G7Z5;C7G8G1;C7G901;C7G9S0;C7GA85;C7GAA4;C7GAC8;C7GAJ3;C7GAW6;C7GCH7;C7GCT5;C7GD12;C7GD59;C7GD75;C7GDN4;C7GE56;C7GEE3;C7GF80;C7GFC3;C7GFQ7;C7GFY3;C7GFZ4;C7GG00;C7GGC8;C7GGW2;C7GH69;D4KUC2;D4KUW6;D4KV07;D4KV32;D4KV66;D4KVB6;D4KVS0;D4KVT1;D4KX33;D4KXF3;D4KXG0;D4KXL2;D4KYM3;D4KYX9;D4KZ78;D4KZK7;D4KZP8;D4L0D5;D4L0N6;D4L1I8;D4L1K3;D4L1L1;D4L2V4;D4L2W6;D4L3C3;D4L3G6,"5'-nucleotidase SurE;8-oxo-dGTP diphosphatase;Acylphosphatase;Fructose-1,6-bisphosphatase class 3;Histidinol-phosphatase;Inositol-1-monophosphatase;NAD(+) diphosphatase;Undecaprenyl-diphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;inorganic diphosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase",3.1.3.-;3.1.3.11;3.1.3.15;3.1.3.16;3.1.3.18;3.1.3.23;3.1.3.25;3.1.3.27;3.1.3.3;3.1.3.48;3.1.3.5;3.1.3.73;3.6.1.1;3.6.1.22;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.55;3.6.1.66;3.6.1.7;3.6.1.9,66,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 35 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,name_keyword,A0AAQ2U7P6;A0AAQ2UAK0;A0AAQ2Z6N3;C7G6G8;C7G6M3;C7G6W6;C7G6Z5;C7G7H2;C7G8V8;C7G9C3;C7G9U9;C7GCG6;C7GCG7;C7GE32;C7GE51;C7GF69;C7GF70;C7GFL2;C7GHS0;C7GHS1;D4KUU3;D4KW17;D4KWI1;D4KX24;D4KX25;D4KY77;D4KYC8;D4KZE3;D4L0D9;D4L0F8;D4L0T7;D4L0T8;D4L1H6;D4L3I6;D4L3Y3,Alpha-galactosidase;Beta-galactosidase;alpha-L-fucosidase;alpha-galactosidase;beta-N-acetylhexosaminidase;beta-galactosidase,3.2.1.22;3.2.1.23;3.2.1.51;3.2.1.52,35,0
NT5011,Roseburia intestinalis,Roseburia intestinalis,Roseburia intestinalis (S1) DSM No.: 14610,Roseburia intestinalis,L1-82,Roseburia,Lachnospiraceae,Firmicutes,ENZ016,polysaccharide_lyase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia intestinalis; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/166486,Roseburia intestinalis,Roseburia intestinalis,ec_prefix,C7G8Z0,,4.2.2.-,1,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 8 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,ec_prefix,C0FMW7;C0FNV9;C0FUV6;C0FUV7;C0FV78;C0FV83;C0FWJ7;C0FZ53,,3.1.6.-,8,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 9 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,ec_prefix;name_keyword,C0FQG8;C0FRH2;C0FRU2;C0FTF4;C0FTT1;C0FYA2;C0G000,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Pectinesterase;Peptidyl-tRNA hydrolase;Phosphoesterase;Protein-glutamate methylesterase/protein-glutamine glutaminase,3.1.1.-;3.1.1.11;3.1.1.29;3.1.1.61;3.1.1.96;3.1.4.-;3.5.1.44,9,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 16 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,ec_prefix,C0FNH6;C0FPU1;C0FQG8;C0FQH3;C0FR43;C0FRH4;C0FSG7;C0FT66;C0FV60;C0FVD9;C0FVR9;C0FX02;C0FXP2;C0FZ20;C0FZJ2;C0G0C0,Imidazole glycerol phosphate synthase subunit HisH;N-acetylmuramoyl-L-alanine amidase;Peptide deformylase;Probable chemoreceptor glutamine deamidase CheD;Protein-glutamate methylesterase/protein-glutamine glutaminase;asparaginase;choloylglycine hydrolase;nicotinamidase,3.5.1.1;3.5.1.19;3.5.1.2;3.5.1.24;3.5.1.25;3.5.1.28;3.5.1.44;3.5.1.53;3.5.1.88,16,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ007,beta_glucosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,exact_ec,C0FVV0;C0FXB3,Beta-glucosidase;beta-glucosidase,3.2.1.21,2,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 4 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,exact_ec,C0FX55;C0FXY0;C0FXY1;C0FZM2,Beta-galactosidase;beta-galactosidase,3.2.1.23,4,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ010,bile_salt_hydrolase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,exact_ec,C0FNH6;C0FVR9;C0FZJ2,choloylglycine hydrolase,3.5.1.24,3,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,name_keyword,C0FZZ3,NAD-dependent protein deacetylase,2.3.1.286,1,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,ec_prefix;name_keyword,C0FMX5;C0FN01;C0FND5;C0FNG1;C0FPG4;C0FQ91;C0FQK2;C0FRH3;C0FS27;C0FS40;C0FUC1;C0FWR3;C0FWS9;C0FWX1;C0FY02;C0FY04;C0FY29;C0FY87;C0FYG6;C0FZ98;C0FZD8,5'-nucleotidase SurE;8-oxo-dGTP diphosphatase;Acid sugar phosphatase;Histidinol-phosphatase;NAD(+) diphosphatase;Undecaprenyl-diphosphatase;acylphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;inorganic diphosphatase;inositol-phosphate phosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase,3.1.3.-;3.1.3.15;3.1.3.25;3.1.3.3;3.1.3.48;3.1.3.5;3.6.1.1;3.6.1.22;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.55;3.6.1.66;3.6.1.7;3.6.1.9,21,0
NT5012,Roseburia inulinivorans,Roseburia inulinivorans,Roseburia inulinivorans (S1) DSM No.: 16841,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Roseburia inulinivorans; 10 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/360807,Roseburia inulinivorans,Roseburia inulinivorans,name_keyword,C0FR51;C0FSV9;C0FT24;C0FTX5;C0FTX8;C0FVU7;C0FX55;C0FXY0;C0FXY1;C0FZM2,Alpha-galactosidase;Beta-galactosidase;alpha-L-fucosidase;alpha-galactosidase;beta-N-acetylhexosaminidase;beta-galactosidase,3.2.1.22;3.2.1.23;3.2.1.51;3.2.1.52,10,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 1 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,ec_prefix,D4S1G7,,3.1.6.-,1,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 12 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,ec_prefix;name_keyword,D4RXH1;D4RYF5;D4RYJ8;D4S186;D4S368;R5L960;R5L9N7;R5LGB9;R5LGG3,Cyclic-di-AMP phosphodiesterase;D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;Phosphoesterase;Protein-glutamate methylesterase/protein-glutamine glutaminase,3.1.1.-;3.1.1.29;3.1.1.61;3.1.1.96;3.1.4.-;3.5.1.44,12,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 21 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,ec_prefix,D4RWB2;D4RWB3;D4RWK8;D4RWZ5;D4RXK5;D4RYK5;D4RYY9;D4RZL6;D4RZW6;D4S182;D4S186;D4S1F6;D4S2E5;R5L9N7;R5LBG5;R5LEK0;R5LGA2;R5LHG5;R5LTY2;R5LWU3;R5LXU2,Imidazole glycerol phosphate synthase subunit HisH;N-acetylmuramoyl-L-alanine amidase;Peptide deformylase;Probable chemoreceptor glutamine deamidase CheD;Protein-glutamate methylesterase/protein-glutamine glutaminase;Pyridoxal 5'-phosphate synthase subunit PdxT;choloylglycine hydrolase;nicotinamidase,3.5.1.19;3.5.1.2;3.5.1.24;3.5.1.28;3.5.1.44;3.5.1.88,21,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,exact_ec,D4RZT4;D4RZT5;D4S234,Beta-galactosidase;beta-galactosidase,3.2.1.23,3,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ010,bile_salt_hydrolase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,exact_ec,D4RYK5;D4S2E5;R5LBG5,choloylglycine hydrolase,3.5.1.24,3,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ013,deacetylase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,name_keyword,D4RWR6;R5LH13,NAD-dependent protein deacetylase,2.3.1.286,2,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ014,phosphatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 27 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,ec_prefix;name_keyword,D4RWT0;D4RWV4;D4RX02;D4RX69;D4RXV9;D4RYE8;D4RYF2;D4RZ37;D4S0A5;D4S0D4;D4S0Q8;D4S205;D4S2A1;D4S2M5;D4S369;R5LBZ3;R5LCN1;R5LCQ8;R5LDZ4;R5LE97;R5LG06;R5LH28;R5LJN3;R5LLD5;R5LXD2;R5LY33;R5LZH3,8-oxo-dGTP diphosphatase;Histidinol-phosphatase;Undecaprenyl-diphosphatase;bis(5'-nucleosyl)-tetraphosphatase (symmetrical);dITP/XTP pyrophosphatase;dTTP/UTP pyrophosphatase;dUTP diphosphatase;inorganic diphosphatase;phosphoserine phosphatase;protein-tyrosine-phosphatase,3.1.3.-;3.1.3.15;3.1.3.3;3.1.3.48;3.6.1.1;3.6.1.23;3.6.1.27;3.6.1.41;3.6.1.55;3.6.1.66;3.6.1.9,27,0
NT5013,Butyrivibrio crossotus,Butyrivibrio crossotus,Butyrivibrio crossotus (S1) DSM No.: 2876,,,,,,ENZ015,mucin_glycosidase,weak_prior,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Butyrivibrio crossotus; 3 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/45851,Butyrivibrio crossotus,Butyrivibrio crossotus,name_keyword,D4RZT4;D4RZT5;D4S234,Beta-galactosidase;beta-galactosidase,3.2.1.23,3,0
NT5014,Alistipes putredinis,Alistipes putredinis,Alistipes putredinis (S2) DSMZ 17216,,,,,,ENZ002,sulfatase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Alistipes putredinis; 4 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28117,Alistipes putredinis,Alistipes putredinis,ec_prefix,B0MVB5;B0MWZ5;B0MXT3;B0MY88,,3.1.6.-,4,0
NT5014,Alistipes putredinis,Alistipes putredinis,Alistipes putredinis (S2) DSMZ 17216,,,,,,ENZ005,carboxylesterase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Alistipes putredinis; 4 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28117,Alistipes putredinis,Alistipes putredinis,ec_prefix;name_keyword,B0MTU6;B0MVC5;B0MY32,D-aminoacyl-tRNA deacylase;Peptidyl-tRNA hydrolase;Phosphoesterase,3.1.1.-;3.1.1.29;3.1.1.96;3.1.4.-,4,0
NT5014,Alistipes putredinis,Alistipes putredinis,Alistipes putredinis (S2) DSMZ 17216,,,,,,ENZ006,amidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Alistipes putredinis; 7 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28117,Alistipes putredinis,Alistipes putredinis,ec_prefix,B0MT43;B0MTL5;B0MU84;B0MUB2;B0MVJ2;B0MXF9;B0MYH8,Glutaminase;Multifunctional fusion protein;N-acetylmuramoyl-L-alanine amidase;Omega-amidase YafV;Peptide deformylase;asparaginase,3.5.1.-;3.5.1.1;3.5.1.108;3.5.1.2;3.5.1.28;3.5.1.3;3.5.1.88,7,0
NT5014,Alistipes putredinis,Alistipes putredinis,Alistipes putredinis (S2) DSMZ 17216,,,,,,ENZ009,beta_galactosidase,likely_present,species_genome,uniprot_sparql_automated,UniProt,,,,,same_species,"Automated UniProt SPARQL match from taxon Alistipes putredinis; 2 protein hit(s), 0 reviewed.",needs_curation,http://purl.uniprot.org/taxonomy/28117,Alistipes putredinis,Alistipes putredinis,exact_ec,B0MWF2;B0MWM2,beta-galactosidase,3.2.1.23,2,0
